property_type,state_name,place_name,lat,lon,surface_total_in_m2,price_aprox_usd
PH,Santa Fe,Rosario,-32.958535999999995,-60.67845,66.55411055088719,59000.0
apartment,Buenos Aires Costa Atlántica,Mar del Plata,-37.9671293,-57.58584820000001,71.33641642914944,55000.0
apartment,Buenos Aires Costa Atlántica,Mar del Plata,-37.96794000000001,-57.54212420000001,60.0,92000.0
apartment,Buenos Aires Costa Atlántica,Mar del Plata,-38.0053132237,-57.5464832228,50.0,95900.0
house,Buenos Aires Costa Atlántica,Mar del Plata,-37.9486136,-57.58704839999999,330.0,270000.0
apartment,Buenos Aires Costa Atlántica,Mar del Plata,-38.000485,-57.5449049,32.924499890376666,52000.0
apartment,Buenos Aires Costa Atlántica,Mar del Plata,-38.00541870000001,-57.54626800000001,50.0,95900.0
apartment,Buenos Aires Costa Atlántica,Mar del Plata,-38.0062923446,-57.5453535767,36.0,70000.0
apartment,Bs.As. G.B.A. Zona Sur,Almirante Brown,-34.7971451,-58.4032186,124.0,188000.0
house,Buenos Aires Costa Atlántica,Mar del Plata,-38.0097681,-57.5424981,113.0,195000.0
house,Bs.As. G.B.A. Zona Norte,Olivos,-34.5288658,-58.4823026,375.0,380000.0
apartment,Buenos Aires Costa Atlántica,Mar del Plata,-38.009121,-57.5460403,35.11946654973511,59800.0
apartment,Buenos Aires Costa Atlántica,Mar del Plata,-38.00541870000001,-57.54626800000001,48.0,95900.0
apartment,Buenos Aires Costa Atlántica,Mar del Plata,-37.9991808,-57.5508943,36.0,59900.0
apartment,Buenos Aires Costa Atlántica,Mar del Plata,-37.9884751,-57.54810870000001,36.0,65000.0
apartment,Buenos Aires Costa Atlántica,Mar del Plata,-37.9889361,-57.54836070000001,35.0,55000.0
house,Bs.As. G.B.A. Zona Norte,Malvinas Argentinas,-34.4685875707,-58.6953895848,500.0,590000.0
house,Mendoza,San Rafael,-34.6109677953,-68.3278386136,170.0,159838.47
house,Mendoza,San Rafael,-34.6247810257,-68.3268588841,185.0,78517.14
house,Bs.As. G.B.A. Zona Oeste,Tres de Febrero,-34.5643517889,-58.6089619416,320.0,230000.0
apartment,Capital Federal,Once,-34.601113299999994,-58.4036941,33.0,80000.0
apartment,Santa Fe,Rosario,-32.9373076,-60.6413022,60.0,125000.0
apartment,Santa Fe,Rosario,-32.942570399999994,-60.63568050000001,68.0,175000.0
apartment,Buenos Aires Costa Atlántica,Mar del Plata,-37.9941253,-57.5550805,30.0,50000.0
apartment,Buenos Aires Costa Atlántica,Mar del Plata,-37.9941253,-57.5550805,25.0,45000.0
apartment,Buenos Aires Costa Atlántica,Mar del Plata,-38.00368029999999,-57.5459277,30.0,54900.0
house,Buenos Aires Costa Atlántica,Mar del Plata,-37.9892268,-57.5557733,225.0,205000.0
apartment,Buenos Aires Costa Atlántica,Mar del Plata,-38.0054823,-57.5461399,50.0,95900.0
apartment,Buenos Aires Costa Atlántica,Mar del Plata,-38.0054823,-57.5461399,50.0,95900.0
apartment,Bs.As. G.B.A. Zona Norte,San Miguel,-34.537734,-58.70860089999999,0.0,110000.0
apartment,Bs.As. G.B.A. Zona Norte,San Miguel,-34.5315677206,-58.713303028,0.0,49914.47
apartment,Buenos Aires Costa Atlántica,Mar del Plata,-38.0054823,-57.5461399,54.874166483961105,95900.0
house,Buenos Aires Costa Atlántica,Mar del Plata,-38.0061346754,-57.5885059856,376.0,240000.0
PH,Buenos Aires Costa Atlántica,Mar del Plata,-37.97650720000001,-57.5695686,51.0,77000.0
PH,Buenos Aires Costa Atlántica,Mar del Plata,-37.9830208,-57.5748253,40.67195644776439,62000.0
PH,Buenos Aires Costa Atlántica,Mar del Plata,-37.97650720000001,-57.5695686,76.41397878064825,107000.0
apartment,Buenos Aires Costa Atlántica,Mar del Plata,-38.0001005,-57.5544503,25.0,55900.0
apartment,Buenos Aires Costa Atlántica,Mar del Plata,-38.0054823,-57.5461399,50.0,95900.0
apartment,Buenos Aires Costa Atlántica,Mar del Plata,-37.9895593,-57.5459424,60.0,84000.0
apartment,Buenos Aires Costa Atlántica,Mar del Plata,-38.0015075,-57.5427454,32.0,61900.0
apartment,Buenos Aires Costa Atlántica,Mar del Plata,-38.0046523,-57.5454743,34.0,57000.0
apartment,Buenos Aires Costa Atlántica,Mar del Plata,-38.0021658,-57.5435979,38.0,74500.0
apartment,Buenos Aires Costa Atlántica,Mar del Plata,-38.0022638,-57.5435399,40.0,62000.0
apartment,Buenos Aires Costa Atlántica,Mar del Plata,-38.0051248,-57.55145970000001,50.0,125000.0
apartment,Capital Federal,Floresta,-34.6409368,-58.4781644,58.0,95000.0
house,Capital Federal,Villa Luro,-34.6367526,-58.49803290000001,389.39234340811817,350000.0
house,Capital Federal,Floresta,-34.6451508,-58.4858193,178.47149072872082,220000.0
apartment,Buenos Aires Costa Atlántica,Mar del Plata,-37.98524550000001,-57.58589050000001,50.0,95900.0
apartment,Buenos Aires Costa Atlántica,Mar del Plata,-38.0031327,-57.54643620000001,41.70436652781044,55000.0
house,Buenos Aires Costa Atlántica,Mar del Sur,-38.3489731,-57.9928892521,300.0,80000.0
apartment,Buenos Aires Costa Atlántica,Mar del Plata,-38.0049864,-57.5471494,60.0,105000.0
house,Buenos Aires Costa Atlántica,Mar del Plata,-38.0575949,-57.5527177,145.0,140000.0
apartment,Buenos Aires Costa Atlántica,Mar del Plata,-38.008595658699996,-57.5487268847,96.57853301177155,115000.0
apartment,Buenos Aires Costa Atlántica,Mar del Plata,-38.0062054,-57.55596360000001,61.45906646203644,170000.0
house,Córdoba,Córdoba,-31.3740122,-64.1621561,250.0,75000.0
apartment,Buenos Aires Costa Atlántica,Villa Gesell,-37.2875199,-56.9941392,31.82701656069744,36000.0
apartment,Buenos Aires Costa Atlántica,Villa Gesell,-37.2553236,-56.965505500000006,32.924499890376666,50000.0
house,Buenos Aires Costa Atlántica,Villa Gesell,-37.2829733,-56.9873267,48.67404292601477,55000.0
apartment,Capital Federal,Villa Crespo,-34.5980611,-58.4446953,45.0,98000.0
apartment,Buenos Aires Interior,Bahía Blanca,-38.7186931,-62.2538168,37.0,64496.22
house,Buenos Aires Costa Atlántica,Mar de las Pampas,-37.32021870000001,-57.0307012,450.0,159000.0
house,Bs.As. G.B.A. Zona Sur,Bernal,-34.719635700000005,-58.2937649,170.0,189000.0
apartment,Bs.As. G.B.A. Zona Sur,Lanús,-34.7086688,-58.3797065,90.0,95000.0
house,Bs.As. G.B.A. Zona Sur,Lomas de Zamora,-34.7411161,-58.45027140000001,200.0,28041.83
apartment,Buenos Aires Costa Atlántica,San Bernardo,-36.7023767,-56.6771437,70.0,69000.0
apartment,Bs.As. G.B.A. Zona Sur,Banfield,-34.7469989,-58.3938869,50.0,95000.0
apartment,Bs.As. G.B.A. Zona Sur,Avellaneda,-34.6661231,-58.3607856,58.0,105000.0
apartment,Bs.As. G.B.A. Zona Sur,Avellaneda,-34.6653899,-58.36142370000001,50.0,92000.0
house,Bs.As. G.B.A. Zona Sur,Avellaneda,-34.6754826,-58.3866995,155.0,130000.0
apartment,Bs.As. G.B.A. Zona Sur,Avellaneda,-34.6653899,-58.36142370000001,80.0,153000.0
apartment,Capital Federal,Palermo,-34.582512021199996,-58.4235165411,54.0,255000.0
apartment,Bs.As. G.B.A. Zona Sur,Quilmes,-34.7273933,-58.2560159,89.0,185000.0
apartment,Capital Federal,Recoleta,-34.594972,-58.3912952,40.0,128000.0
apartment,Bs.As. G.B.A. Zona Norte,Tigre,-34.4228922077,-58.5734786904,99.0,172000.0
apartment,Capital Federal,Palermo,-34.5824744803,-58.411881118400004,87.0,297500.0
apartment,Capital Federal,Palermo,-34.603771,-58.381587,87.0,250000.0
apartment,Capital Federal,Palermo,-34.5966685,-58.42310500000001,52.0,124800.0
apartment,Capital Federal,Almagro,-34.6095755,-58.42760429999999,42.0,135000.0
store,Capital Federal,Palermo,-34.5903593,-58.4222749,21.0,105000.0
apartment,Capital Federal,Nuñez,-34.542750299999994,-58.46014520000001,51.0,150000.0
house,Capital Federal,Villa Lugano,-34.666781799999995,-58.48366510000001,200.0,176000.0
apartment,Capital Federal,Monserrat,-34.618676,-58.3849207,125.0,178000.0
PH,Capital Federal,Villa Lugano,-34.6666802,-58.4906696,90.0,65000.0
PH,Bs.As. G.B.A. Zona Norte,Vicente López,-34.5343482656,-58.5356234804,46.0,59000.0
apartment,Bs.As. G.B.A. Zona Sur,Avellaneda,-34.6684571,-58.3564939,23.0,57000.0
house,Córdoba,La Paz,-32.2276699447,-65.04587511,60.0,68000.0
house,Bs.As. G.B.A. Zona Norte,Escobar,-34.3604127582,-58.7512977701,820.0,240000.0
house,Santa Fe,Rosario,-32.9436957,-60.66006289999999,140.0,295000.0
apartment,Capital Federal,Palermo,-34.5906351468,-58.417238685200005,66.0,168000.0
PH,Capital Federal,Colegiales,-34.5782941,-58.4601995,200.0,429000.0
apartment,Capital Federal,Floresta,-34.6415239,-58.481167000000006,88.0,118000.0
apartment,Bs.As. G.B.A. Zona Norte,General San Martín,-34.5778929315,-58.5407367101,138.0,76000.0
apartment,Capital Federal,Recoleta,-34.5921768,-58.3851375,130.0,440000.0
house,Bs.As. G.B.A. Zona Norte,Tigre,-34.40264439999999,-58.66847760000001,212.0,650000.0
house,Bs.As. G.B.A. Zona Sur,Berazategui,-34.774205,-58.2213323,87.0,115000.0
house,Bs.As. G.B.A. Zona Norte,Tigre,-34.4354974158,-58.6423421554,226.0,420000.0
apartment,Capital Federal,Caballito,-34.6155324,-58.4363675,68.0,135000.0
apartment,Bs.As. G.B.A. Zona Norte,Pilar,-34.41231155,-58.85058975,59.0,115000.0
apartment,Bs.As. G.B.A. Zona Norte,Tigre,-34.40264439999999,-58.66847760000001,88.0,220000.0
apartment,Bs.As. G.B.A. Zona Norte,Pilar,-34.41231155,-58.85058975,68.0,130000.0
apartment,Bs.As. G.B.A. Zona Norte,Pilar,-34.41231155,-58.85058975,59.0,115000.0
house,Capital Federal,Flores,-34.6472990851,-58.4595658429,260.0,260000.0
apartment,Bs.As. G.B.A. Zona Norte,Tigre,-34.40264439999999,-58.66847760000001,131.0,260000.0
apartment,Bs.As. G.B.A. Zona Norte,Tigre,-34.40264439999999,-58.66847760000001,96.0,261000.0
apartment,Bs.As. G.B.A. Zona Norte,Pilar,-34.41231155,-58.85058975,76.0,140000.0
apartment,Capital Federal,Barrio Norte,-34.5895459,-58.39736360000001,121.0,350000.0
apartment,Bs.As. G.B.A. Zona Norte,Tigre,-34.40264439999999,-58.66847760000001,45.0,110000.0
apartment,Bs.As. G.B.A. Zona Norte,Tigre,-34.40264439999999,-58.66847760000001,62.0,145000.0
apartment,Capital Federal,Puerto Madero,-34.610190700000004,-58.3635556,110.0,535000.0
house,Bs.As. G.B.A. Zona Norte,Tigre,-34.3894723919,-58.720118567,195.0,350000.0
apartment,Bs.As. G.B.A. Zona Norte,Pilar,-34.41231155,-58.85058975,96.0,160000.0
house,Bs.As. G.B.A. Zona Norte,Escobar,-34.3650678,-58.763732,165.0,270000.0
house,Capital Federal,Versalles,-34.6272829,-58.5186698,156.0,310000.0
house,Bs.As. G.B.A. Zona Norte,Tigre,-34.3894900992,-58.720054193900005,220.0,350000.0
apartment,Capital Federal,Puerto Madero,-34.611192504899996,-58.3621103228,137.0,767000.0
apartment,Capital Federal,Palermo,-34.5907748,-58.4172864,59.0,169000.0
apartment,Bs.As. G.B.A. Zona Norte,Pilar,-34.41231155,-58.85058975,76.0,135000.0
apartment,Capital Federal,Palermo,-34.5907748,-58.4172864,59.0,169000.0
apartment,Bs.As. G.B.A. Zona Norte,Pilar,-34.41231155,-58.85058975,96.0,167000.0
apartment,Córdoba,Córdoba,-32.4311833,-63.24830479999999,40.0,61692.04
apartment,Capital Federal,Caballito,-34.6264016424,-58.4567311821,28.0,80000.0
house,Bs.As. G.B.A. Zona Norte,Tigre,-34.40264439999999,-58.66847760000001,180.0,310000.0
apartment,Bs.As. G.B.A. Zona Norte,Tigre,-34.4015740915,-58.65199576720001,46.0,119000.0
apartment,Capital Federal,Puerto Madero,-34.6031789437,-58.3635508289,65.0,390000.0
house,Bs.As. G.B.A. Zona Norte,Martínez,-34.493468,-58.490239,499.7201740404183,630000.0
apartment,Capital Federal,Recoleta,-34.592678,-58.398113,142.67283285829888,350000.0
house,Bs.As. G.B.A. Zona Sur,Ezeiza,-34.8495622,-58.5120829,130.0,160000.0
apartment,Bs.As. G.B.A. Zona Norte,San Fernando,-34.42303629999999,-58.58380920000001,45.0,97000.0
apartment,Córdoba,Córdoba,-31.4244245,-64.1803529,46.0,84125.51
house,Bs.As. G.B.A. Zona Sur,Esteban Echeverría,-34.821899200000004,-58.44232679999999,504.0,110000.0
apartment,Capital Federal,Boedo,-34.6304819,-58.4187441,140.0,155000.0
apartment,Capital Federal,Floresta,-34.624909499999994,-58.4720457,50.0,73000.0
apartment,Bs.As. G.B.A. Zona Sur,Ezeiza,-34.8495622,-58.5120829,130.0,160000.0
store,Bs.As. G.B.A. Zona Oeste,Ramos Mejía,-34.6406969,-58.563476,36.0,47000.0
store,Bs.As. G.B.A. Zona Oeste,Ramos Mejía,-34.6406969,-58.563476,40.0,49000.0
house,Bs.As. G.B.A. Zona Oeste,Paso del Rey,-34.6125997562,-58.7687831905,340.0,62000.0
house,Bs.As. G.B.A. Zona Oeste,Merlo,-34.680519569,-58.77939677810001,230.0,50000.0
apartment,Capital Federal,Floresta,-34.6334423964,-58.4838227646,38.41191653877277,62000.0
house,Bs.As. G.B.A. Zona Oeste,Caseros,-34.5965301,-58.5696059,200.0,120000.0
house,Bs.As. G.B.A. Zona Norte,Billinghurst,-34.57792,-58.56766920000001,248.0,65000.0
house,Bs.As. G.B.A. Zona Norte,General San Martín,-34.5715115,-58.53612,216.0,260000.0
apartment,Córdoba,Córdoba,-31.4185478,-64.1887043,49.386749835565,800000.0
house,Córdoba,Córdoba,-31.4394653,-64.1983427,340.7183004821034,180000.0
house,Córdoba,Córdoba,-31.3843321,-64.23434420000001,405.61702438345645,340000.0
apartment,Córdoba,Córdoba,-31.4169105,-64.17137439999999,49.386749835565,75000.0
house,Santa Fe,Rosario,-32.923458399999994,-60.7016318,155.0,58887.86
house,Santa Fe,Rosario,-32.929264,-60.7119488,86.0,61692.04
apartment,Santa Fe,Rosario,-32.9608342,-60.62774920000001,46.0,68404.13
apartment,Santa Fe,Rosario,-32.9608342,-60.62774920000001,40.0,60458.2
apartment,Santa Fe,Rosario,-32.9608342,-60.62774920000001,42.0,62185.58
house,Bs.As. G.B.A. Zona Oeste,Castelar,-34.6409793,-58.643593,200.0,170000.0
apartment,Buenos Aires Costa Atlántica,Mar del Plata,-37.9701716,-57.54456210000001,43.899333187168885,65000.0
apartment,Buenos Aires Costa Atlántica,Mar del Plata,-38.0054823,-57.5461399,50.0,95900.0
apartment,Santa Fe,Rosario,-32.9483555,-60.64592220000001,33.0,63206.3
apartment,Buenos Aires Costa Atlántica,Mar del Plata,-37.9911322607,-57.548855809799996,63.0,110000.0
apartment,Buenos Aires Interior,Veinticinco de Mayo,-35.434895142399995,-60.1782667637,65.0,60000.0
house,Bs.As. G.B.A. Zona Norte,Vicente López,-34.5181613871,-58.5070180894,207.0,280000.0
apartment,Capital Federal,Nuñez,-34.548754343,-58.470840492,50.0,169000.0
PH,Capital Federal,Mataderos,-34.6502932,-58.49421750000001,80.0,85000.0
apartment,Bs.As. G.B.A. Zona Norte,Tigre,-34.424778022699996,-58.657579966899995,80.0,222000.0
PH,Buenos Aires Costa Atlántica,Mar del Plata,-37.9780731,-57.5778351,98.59868229761064,90000.0
house,Buenos Aires Costa Atlántica,Mar del Plata,-38.0279868,-57.5670532,430.0,125000.0
apartment,Buenos Aires Costa Atlántica,Mar del Plata,-38.0096521,-57.5403174,37.0,55900.0
apartment,Buenos Aires Costa Atlántica,Mar del Plata,-38.00683720000001,-57.5434791,26.0,45900.0
apartment,Capital Federal,Recoleta,-34.5955984,-58.4127129,43.0,150000.0
apartment,Capital Federal,Caballito,-34.6097847666,-58.4546873388,81.0,118500.0
house,Buenos Aires Costa Atlántica,Villa Gesell,-37.2492191,-56.9724952,460.0,116000.0
apartment,Capital Federal,Retiro,-34.5984766,-58.3797794,89.0,166000.0
apartment,Bs.As. G.B.A. Zona Norte,Tigre,-34.425087,-58.5796585,92.0,272000.0
house,Bs.As. G.B.A. Zona Sur,Quilmes,-34.7222812462,-58.266165523299996,150.0,180000.0
house,Bs.As. G.B.A. Zona Norte,Tigre,-34.403751739,-58.6506224762,582.0,1100000.0
apartment,Bs.As. G.B.A. Zona Oeste,Villa Madero,-34.699456500000004,-58.50350400000001,55.0,90000.0
house,Bs.As. G.B.A. Zona Oeste,Villa Madero,-34.69505170000001,-58.5077641,181.0,230000.0
PH,Córdoba,Villa Carlos Paz,-31.4334166471,-64.50751821909999,75.0,85000.0
